Maquina,Code_pf,Producto,base,Tipo,pots_uc,pots,lots,UC_Palet,Vasos_Palet,Code_Article,Description,Family,Cliente
V,16780,90461700 CRF YB LC FRESA 6X100,Receta 49,Liquido,6.0,36.0,6.0,1152,6912,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,CARREFOUR
V,16780,90461700 CRF YB LC FRESA 6X100,Receta 49,Liquido,6.0,36.0,6.0,1152,6912,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,CARREFOUR
V,16780,90461700 CRF YB LC FRESA 6X100,Receta 49,Liquido,6.0,36.0,6.0,1152,6912,90029310,ADVANTRA 9256HT- 25KG,EC,CARREFOUR
V,16780,90461700 CRF YB LC FRESA 6X100,Receta 49,Liquido,6.0,36.0,6.0,1152,6912,90045442,INTERCALADOR CTN.BOT.100X,FN,CARREFOUR
V,16780,90461700 CRF YB LC FRESA 6X100,Receta 49,Liquido,6.0,36.0,6.0,1152,6912,90047147,TAPA BOTELLA 100 G. NEUTA SIN,FH,CARREFOUR
V,16780,90461700 CRF YB LC FRESA 6X100,Receta 49,Liquido,6.0,36.0,6.0,1152,6912,90095449,PK6X100 ES CRF YAB LCASEI FRAI,FA,CARREFOUR
V,16780,90461700 CRF YB LC FRESA 6X100,Receta 49,Liquido,6.0,36.0,6.0,1152,6912,90095460,MCH100 ES CRF YAB LCASEI FRAI,FS,CARREFOUR
V,16787,90471600 CRF YB LC 0% NAT.AZU.,Receta 50,Liquido,6.0,36.0,6.0,1152,6912,2936364,FILM MACROPERF AUTO N/1 5 LITE,EF,CARREFOUR
V,16787,90471600 CRF YB LC 0% NAT.AZU.,Receta 50,Liquido,6.0,36.0,6.0,1152,6912,8194756,PALETA CHEP 80X120 PORTUGAL,EL,CARREFOUR
V,16787,90471600 CRF YB LC 0% NAT.AZU.,Receta 50,Liquido,6.0,36.0,6.0,1152,6912,9004619,ETIQUETA 100X 50 mm A51457,EO,CARREFOUR
V,16787,90471600 CRF YB LC 0% NAT.AZU.,Receta 50,Liquido,6.0,36.0,6.0,1152,6912,9004620,RIBBON 100x50mm Markem A46896,EO,CARREFOUR
V,16787,90471600 CRF YB LC 0% NAT.AZU.,Receta 50,Liquido,6.0,36.0,6.0,1152,6912,80546816,BAND.SRPBOT.100G.NO IMPRE,FB,CARREFOUR
V,16787,90471600 CRF YB LC 0% NAT.AZU.,Receta 50,Liquido,6.0,36.0,6.0,1152,6912,81246695,BOTELLA 100G.ES/PT/IT/UK/,FD,CARREFOUR
V,16787,90471600 CRF YB LC 0% NAT.AZU.,Receta 50,Liquido,6.0,36.0,6.0,1152,6912,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,CARREFOUR
V,16787,90471600 CRF YB LC 0% NAT.AZU.,Receta 50,Liquido,6.0,36.0,6.0,1152,6912,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,CARREFOUR
V,16787,90471600 CRF YB LC 0% NAT.AZU.,Receta 50,Liquido,6.0,36.0,6.0,1152,6912,90029310,ADVANTRA 9256HT- 25KG,EC,CARREFOUR
V,16787,90471600 CRF YB LC 0% NAT.AZU.,Receta 50,Liquido,6.0,36.0,6.0,1152,6912,90045442,INTERCALADOR CTN.BOT.100X,FN,CARREFOUR
V,16787,90471600 CRF YB LC 0% NAT.AZU.,Receta 50,Liquido,6.0,36.0,6.0,1152,6912,90047147,TAPA BOTELLA 100 G. NEUTA SIN,FH,CARREFOUR
V,16787,90471600 CRF YB LC 0% NAT.AZU.,Receta 50,Liquido,6.0,36.0,6.0,1152,6912,90095451,PK6X100 ES CRF YAB LCAS 0% NAT,FA,CARREFOUR
V,16787,90471600 CRF YB LC 0% NAT.AZU.,Receta 50,Liquido,6.0,36.0,6.0,1152,6912,90108392,MCH100 ES CRF YAB LCAS 0% NAT,FS,CARREFOUR
V,176695,23087091 ERK Rcol fresa 6x100g,RECETA 38,Liquido,6.0,36.0,6.0,1008,6048,2936364,FILM MACROPERF AUTO N/1 5 LITE,EF,EROSKI
V,176695,23087091 ERK Rcol fresa 6x100g,RECETA 38,Liquido,6.0,36.0,6.0,1008,6048,8194756,PALETA CHEP 80X120 PORTUGAL,EL,EROSKI
V,176695,23087091 ERK Rcol fresa 6x100g,RECETA 38,Liquido,6.0,36.0,6.0,1008,6048,80546816,BAND.SRPBOT.100G.NO IMPRE,FB,EROSKI
V,176695,23087091 ERK Rcol fresa 6x100g,RECETA 38,Liquido,6.0,36.0,6.0,1008,6048,81246695,BOTELLA 100G.ES/PT/IT/UK/,FD,EROSKI
V,176695,23087091 ERK Rcol fresa 6x100g,RECETA 38,Liquido,6.0,36.0,6.0,1008,6048,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,EROSKI
V,176695,23087091 ERK Rcol fresa 6x100g,RECETA 38,Liquido,6.0,36.0,6.0,1008,6048,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,EROSKI
V,176695,23087091 ERK Rcol fresa 6x100g,RECETA 38,Liquido,6.0,36.0,6.0,1008,6048,90029310,ADVANTRA 9256HT- 25KG,EC,EROSKI
V,176695,23087091 ERK Rcol fresa 6x100g,RECETA 38,Liquido,6.0,36.0,6.0,1008,6048,90045442,INTERCALADOR CTN.BOT.100X,FN,EROSKI
V,176695,23087091 ERK Rcol fresa 6x100g,RECETA 38,Liquido,6.0,36.0,6.0,1008,6048,90047147,TAPA BOTELLA 100 G. NEUTA SIN,FH,EROSKI
V,176695,23087091 ERK Rcol fresa 6x100g,RECETA 38,Liquido,6.0,36.0,6.0,1008,6048,90103183,MCH100 ES EKI YAB REDUC FRA,FS,EROSKI
V,176695,23087091 ERK Rcol fresa 6x100g,RECETA 38,Liquido,6.0,36.0,6.0,1008,6048,90113898,PK6X100 ES EKI YAB REDUC FRA,FA,EROSKI
V,176696,23086937 ERK Rcol natur 6x100g,RECETA 38,Liquido,6.0,36.0,6.0,1008,6048,2936364,FILM MACROPERF AUTO N/1 5 LITE,EF,EROSKI
V,176696,23086937 ERK Rcol natur 6x100g,RECETA 38,Liquido,6.0,36.0,6.0,1008,6048,8194756,PALETA CHEP 80X120 PORTUGAL,EL,EROSKI
V,176696,23086937 ERK Rcol natur 6x100g,RECETA 38,Liquido,6.0,36.0,6.0,1008,6048,80546816,BAND.SRPBOT.100G.NO IMPRE,FB,EROSKI
V,176696,23086937 ERK Rcol natur 6x100g,RECETA 38,Liquido,6.0,36.0,6.0,1008,6048,81246695,BOTELLA 100G.ES/PT/IT/UK/,FD,EROSKI
V,176696,23086937 ERK Rcol natur 6x100g,RECETA 38,Liquido,6.0,36.0,6.0,1008,6048,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,EROSKI
V,176696,23086937 ERK Rcol natur 6x100g,RECETA 38,Liquido,6.0,36.0,6.0,1008,6048,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,EROSKI
V,176696,23086937 ERK Rcol natur 6x100g,RECETA 38,Liquido,6.0,36.0,6.0,1008,6048,90029310,ADVANTRA 9256HT- 25KG,EC,EROSKI
V,176696,23086937 ERK Rcol natur 6x100g,RECETA 38,Liquido,6.0,36.0,6.0,1008,6048,90045442,INTERCALADOR CTN.BOT.100X,FN,EROSKI
V,176696,23086937 ERK Rcol natur 6x100g,RECETA 38,Liquido,6.0,36.0,6.0,1008,6048,90047147,TAPA BOTELLA 100 G. NEUTA SIN,FH,EROSKI
V,176696,23086937 ERK Rcol natur 6x100g,RECETA 38,Liquido,6.0,36.0,6.0,1008,6048,90109916,PK6X100 ES EKI YAB REDUC NAT,FA,EROSKI
V,176696,23086937 ERK Rcol natur 6x100g,RECETA 38,Liquido,6.0,36.0,6.0,1008,6048,90110404,MCH100 ES EKI YAB REDUC NAT SU,FS,EROSKI
V,176781,MK812889 ALTEZA Ylq Rcol 6x100,RECETA 38,Liquido,6.0,36.0,3.0,1152,6912,2936364,FILM MACROPERF AUTO N/1 5 LITE,EF,ALTEZA
V,176781,MK812889 ALTEZA Ylq Rcol 6x100,RECETA 38,Liquido,6.0,36.0,3.0,1152,6912,8194756,PALETA CHEP 80X120 PORTUGAL,EL,ALTEZA
V,176781,MK812889 ALTEZA Ylq Rcol 6x100,RECETA 38,Liquido,6.0,36.0,3.0,1152,6912,80546816,BAND.SRPBOT.100G.NO IMPRE,FB,ALTEZA
V,176781,MK812889 ALTEZA Ylq Rcol 6x100,RECETA 38,Liquido,6.0,36.0,3.0,1152,6912,81246695,BOTELLA 100G.ES/PT/IT/UK/,FD,ALTEZA
V,176781,MK812889 ALTEZA Ylq Rcol 6x100,RECETA 38,Liquido,6.0,36.0,3.0,1152,6912,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,ALTEZA
V,176781,MK812889 ALTEZA Ylq Rcol 6x100,RECETA 38,Liquido,6.0,36.0,3.0,1152,6912,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,ALTEZA
V,176781,MK812889 ALTEZA Ylq Rcol 6x100,RECETA 38,Liquido,6.0,36.0,3.0,1152,6912,90029310,ADVANTRA 9256HT- 25KG,EC,ALTEZA
V,176781,MK812889 ALTEZA Ylq Rcol 6x100,RECETA 38,Liquido,6.0,36.0,3.0,1152,6912,90045442,INTERCALADOR CTN.BOT.100X,FN,ALTEZA
V,176781,MK812889 ALTEZA Ylq Rcol 6x100,RECETA 38,Liquido,6.0,36.0,3.0,1152,6912,90047147,TAPA BOTELLA 100 G. NEUTA SIN,FH,ALTEZA
V,176781,MK812889 ALTEZA Ylq Rcol 6x100,RECETA 38,Liquido,6.0,36.0,3.0,1152,6912,90094273,PK6X100 ES ALTZ REDUCOL FRA,FA,ALTEZA
V,176781,MK812889 ALTEZA Ylq Rcol 6x100,RECETA 38,Liquido,6.0,36.0,3.0,1152,6912,90094276,MCH100 ES ALTZ  REDUC  FRA,FS,ALTEZA
V,176885,702436 CRF Lc frut.bosq 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,1152,6912,2936364,FILM MACROPERF AUTO N/1 5 LITE,EF,CARREFOUR
V,176885,702436 CRF Lc frut.bosq 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,1152,6912,8194756,PALETA CHEP 80X120 PORTUGAL,EL,CARREFOUR
V,176885,702436 CRF Lc frut.bosq 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,1152,6912,9004619,ETIQUETA 100X 50 mm A51457,EO,CARREFOUR
V,176885,702436 CRF Lc frut.bosq 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,1152,6912,9004620,RIBBON 100x50mm Markem A46896,EO,CARREFOUR
V,176885,702436 CRF Lc frut.bosq 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,1152,6912,80546816,BAND.SRPBOT.100G.NO IMPRE,FB,CARREFOUR
V,176885,702436 CRF Lc frut.bosq 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,1152,6912,81246695,BOTELLA 100G.ES/PT/IT/UK/,FD,CARREFOUR
V,176885,702436 CRF Lc frut.bosq 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,1152,6912,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,CARREFOUR
V,176885,702436 CRF Lc frut.bosq 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,1152,6912,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,CARREFOUR
V,176885,702436 CRF Lc frut.bosq 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,1152,6912,90029310,ADVANTRA 9256HT- 25KG,EC,CARREFOUR
V,176885,702436 CRF Lc frut.bosq 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,1152,6912,90045442,INTERCALADOR CTN.BOT.100X,FN,CARREFOUR
V,176885,702436 CRF Lc frut.bosq 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,1152,6912,90047147,TAPA BOTELLA 100 G. NEUTA SIN,FH,CARREFOUR
V,176885,702436 CRF Lc frut.bosq 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,1152,6912,90102191,PK6X100 ES CRF YAB LCAS FDB,FA,CARREFOUR
V,176885,702436 CRF Lc frut.bosq 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,1152,6912,90102192,MCH100 ES CRF YAB LCAS FDB,FS,CARREFOUR
V,176902,LIDL Ylq fresa 12x100g,14 - BARATO,Liquido,12.0,36.0,6.0,468,5616,2936364,FILM MACROPERF AUTO N/1 5 LITE,EF,LIDL
V,176902,LIDL Ylq fresa 12x100g,14 - BARATO,Liquido,12.0,36.0,6.0,468,5616,81246695,BOTELLA 100G.ES/PT/IT/UK/,FD,LIDL
V,176902,LIDL Ylq fresa 12x100g,14 - BARATO,Liquido,12.0,36.0,6.0,468,5616,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,LIDL
V,176902,LIDL Ylq fresa 12x100g,14 - BARATO,Liquido,12.0,36.0,6.0,468,5616,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,LIDL
V,176902,LIDL Ylq fresa 12x100g,14 - BARATO,Liquido,12.0,36.0,6.0,468,5616,90029310,ADVANTRA 9256HT- 25KG,EC,LIDL
V,176902,LIDL Ylq fresa 12x100g,14 - BARATO,Liquido,12.0,36.0,6.0,468,5616,90045442,INTERCALADOR CTN.BOT.100X,FN,LIDL
V,176902,LIDL Ylq fresa 12x100g,14 - BARATO,Liquido,12.0,36.0,6.0,468,5616,90047147,TAPA BOTELLA 100 G. NEUTA SIN,FH,LIDL
V,176902,LIDL Ylq fresa 12x100g,14 - BARATO,Liquido,12.0,36.0,6.0,468,5616,90099330,DCPX36 ES/PT LIDL YAB 100 PAV,FB,LIDL
V,176902,LIDL Ylq fresa 12x100g,14 - BARATO,Liquido,12.0,36.0,6.0,468,5616,90107395,MCH12X100 ES LIDL YAB FRA,FS,LIDL
V,176902,LIDL Ylq fresa 12x100g,14 - BARATO,Liquido,12.0,36.0,6.0,468,5616,90107397,PK12X100 ES LIDL YAB FRA,FA,LIDL
V,176920,CRF Liq. Fresa-platano 12x100g,RECETA 34,Liquido,12.0,36.0,6.0,576,6912,2936364,FILM MACROPERF AUTO N/1 5 LITE,EF,CARREFOUR
V,176920,CRF Liq. Fresa-platano 12x100g,RECETA 34,Liquido,12.0,36.0,6.0,576,6912,8194756,PALETA CHEP 80X120 PORTUGAL,EL,CARREFOUR
V,176920,CRF Liq. Fresa-platano 12x100g,RECETA 34,Liquido,12.0,36.0,6.0,576,6912,9004619,ETIQUETA 100X 50 mm A51457,EO,CARREFOUR
V,176920,CRF Liq. Fresa-platano 12x100g,RECETA 34,Liquido,12.0,36.0,6.0,576,6912,9004620,RIBBON 100x50mm Markem A46896,EO,CARREFOUR
V,176920,CRF Liq. Fresa-platano 12x100g,RECETA 34,Liquido,12.0,36.0,6.0,576,6912,80546816,BAND.SRPBOT.100G.NO IMPRE,FB,CARREFOUR
V,176920,CRF Liq. Fresa-platano 12x100g,RECETA 34,Liquido,12.0,36.0,6.0,576,6912,81246695,BOTELLA 100G.ES/PT/IT/UK/,FD,CARREFOUR
V,176920,CRF Liq. Fresa-platano 12x100g,RECETA 34,Liquido,12.0,36.0,6.0,576,6912,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,CARREFOUR
V,176920,CRF Liq. Fresa-platano 12x100g,RECETA 34,Liquido,12.0,36.0,6.0,576,6912,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,CARREFOUR
V,176920,CRF Liq. Fresa-platano 12x100g,RECETA 34,Liquido,12.0,36.0,6.0,576,6912,90029310,ADVANTRA 9256HT- 25KG,EC,CARREFOUR
V,176920,CRF Liq. Fresa-platano 12x100g,RECETA 34,Liquido,12.0,36.0,6.0,576,6912,90045442,INTERCALADOR CTN.BOT.100X,FN,CARREFOUR
V,176920,CRF Liq. Fresa-platano 12x100g,RECETA 34,Liquido,12.0,36.0,6.0,576,6912,90047147,TAPA BOTELLA 100 G. NEUTA SIN,FH,CARREFOUR
V,176920,CRF Liq. Fresa-platano 12x100g,RECETA 34,Liquido,12.0,36.0,6.0,576,6912,90095407,PK12X100 ES CRF YAB FRA/BAN,FA,CARREFOUR
V,176920,CRF Liq. Fresa-platano 12x100g,RECETA 34,Liquido,12.0,36.0,6.0,576,6912,90095424,MCH100 ES CRF YAB FRA/BA X12,FS,CARREFOUR
V,176921,689000 CRF Rcol0%lma-lim8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,2936364,FILM MACROPERF AUTO N/1 5 LITE,EF,CARREFOUR
V,176921,689000 CRF Rcol0%lma-lim8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,8194756,PALETA CHEP 80X120 PORTUGAL,EL,CARREFOUR
V,176921,689000 CRF Rcol0%lma-lim8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,9004619,ETIQUETA 100X 50 mm A51457,EO,CARREFOUR
V,176921,689000 CRF Rcol0%lma-lim8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,9004620,RIBBON 100x50mm Markem A46896,EO,CARREFOUR
V,176921,689000 CRF Rcol0%lma-lim8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,81246695,BOTELLA 100G.ES/PT/IT/UK/,FD,CARREFOUR
V,176921,689000 CRF Rcol0%lma-lim8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,CARREFOUR
V,176921,689000 CRF Rcol0%lma-lim8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,CARREFOUR
V,176921,689000 CRF Rcol0%lma-lim8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,90029310,ADVANTRA 9256HT- 25KG,EC,CARREFOUR
V,176921,689000 CRF Rcol0%lma-lim8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,90045442,INTERCALADOR CTN.BOT.100X,FN,CARREFOUR
V,176921,689000 CRF Rcol0%lma-lim8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,90047147,TAPA BOTELLA 100 G. NEUTA SIN,FH,CARREFOUR
V,176921,689000 CRF Rcol0%lma-lim8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,90051613,DCP 48X100g,FB,CARREFOUR
V,176921,689000 CRF Rcol0%lma-lim8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,90101801,MCH100 ES CRF YAB RED. 0% CIT,FS,CARREFOUR
V,176921,689000 CRF Rcol0%lma-lim8x100g,RECETA 58,Liquido,8.0,48.0,6.0,864,6912,90113600,PK8X100 ES CRF YAB RED. 0% CIT,FA,CARREFOUR
V,192823,84993 AHO Ylq fresa 6x100g,RECETA 41,Liquido,6.0,36.0,6.0,936,5616,2936364,FILM MACROPERF AUTO N/1 5 LITE,EF,AHORRAMAS
V,192823,84993 AHO Ylq fresa 6x100g,RECETA 41,Liquido,6.0,36.0,6.0,936,5616,8194756,PALETA CHEP 80X120 PORTUGAL,EL,AHORRAMAS
V,192823,84993 AHO Ylq fresa 6x100g,RECETA 41,Liquido,6.0,36.0,6.0,936,5616,80546816,BAND.SRPBOT.100G.NO IMPRE,FB,AHORRAMAS
V,192823,84993 AHO Ylq fresa 6x100g,RECETA 41,Liquido,6.0,36.0,6.0,936,5616,81246695,BOTELLA 100G.ES/PT/IT/UK/,FD,AHORRAMAS
V,192823,84993 AHO Ylq fresa 6x100g,RECETA 41,Liquido,6.0,36.0,6.0,936,5616,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,AHORRAMAS
V,192823,84993 AHO Ylq fresa 6x100g,RECETA 41,Liquido,6.0,36.0,6.0,936,5616,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,AHORRAMAS
V,192823,84993 AHO Ylq fresa 6x100g,RECETA 41,Liquido,6.0,36.0,6.0,936,5616,90029310,ADVANTRA 9256HT- 25KG,EC,AHORRAMAS
V,192823,84993 AHO Ylq fresa 6x100g,RECETA 41,Liquido,6.0,36.0,6.0,936,5616,90045442,INTERCALADOR CTN.BOT.100X,FN,AHORRAMAS
V,192823,84993 AHO Ylq fresa 6x100g,RECETA 41,Liquido,6.0,36.0,6.0,936,5616,90047147,TAPA BOTELLA 100 G. NEUTA SIN,FH,AHORRAMAS
V,192823,84993 AHO Ylq fresa 6x100g,RECETA 41,Liquido,6.0,36.0,6.0,936,5616,90099334,PK6X100 ES AHOR YAB FRAI,FA,AHORRAMAS
V,192823,84993 AHO Ylq fresa 6x100g,RECETA 41,Liquido,6.0,36.0,6.0,936,5616,90101057,MCH100 ES AHOR YAB FRAI,FS,AHORRAMAS
V,192824,35620 AHO Lc fresa 12x100g,RECETA 39,Liquido,12.0,36.0,3.0,468,5616,2936364,FILM MACROPERF AUTO N/1 5 LITE,EF,AHORRAMAS
V,192824,35620 AHO Lc fresa 12x100g,RECETA 39,Liquido,12.0,36.0,3.0,468,5616,8194756,PALETA CHEP 80X120 PORTUGAL,EL,AHORRAMAS
V,192824,35620 AHO Lc fresa 12x100g,RECETA 39,Liquido,12.0,36.0,3.0,468,5616,80546816,BAND.SRPBOT.100G.NO IMPRE,FB,AHORRAMAS
V,192824,35620 AHO Lc fresa 12x100g,RECETA 39,Liquido,12.0,36.0,3.0,468,5616,81246695,BOTELLA 100G.ES/PT/IT/UK/,FD,AHORRAMAS
V,192824,35620 AHO Lc fresa 12x100g,RECETA 39,Liquido,12.0,36.0,3.0,468,5616,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,AHORRAMAS
V,192824,35620 AHO Lc fresa 12x100g,RECETA 39,Liquido,12.0,36.0,3.0,468,5616,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,AHORRAMAS
V,192824,35620 AHO Lc fresa 12x100g,RECETA 39,Liquido,12.0,36.0,3.0,468,5616,90029310,ADVANTRA 9256HT- 25KG,EC,AHORRAMAS
V,192824,35620 AHO Lc fresa 12x100g,RECETA 39,Liquido,12.0,36.0,3.0,468,5616,90045442,INTERCALADOR CTN.BOT.100X,FN,AHORRAMAS
V,192824,35620 AHO Lc fresa 12x100g,RECETA 39,Liquido,12.0,36.0,3.0,468,5616,90047147,TAPA BOTELLA 100 G. NEUTA SIN,FH,AHORRAMAS
V,192824,35620 AHO Lc fresa 12x100g,RECETA 39,Liquido,12.0,36.0,3.0,468,5616,90113767,PK12X100 ES AHOR YAB LCAS FRA,FA,AHORRAMAS
V,192824,35620 AHO Lc fresa 12x100g,RECETA 39,Liquido,12.0,36.0,3.0,468,5616,90113781,MCH100 ES AHO YAB LCAS FRA,FS,AHORRAMAS
V,192825,83850 AHO Lc multifrut 12x100g,RECETA 59,Liquido,12.0,36.0,3.0,468,5616,2936364,FILM MACROPERF AUTO N/1 5 LITE,EF,AHORRAMAS
V,192825,83850 AHO Lc multifrut 12x100g,RECETA 59,Liquido,12.0,36.0,3.0,468,5616,8194756,PALETA CHEP 80X120 PORTUGAL,EL,AHORRAMAS
V,192825,83850 AHO Lc multifrut 12x100g,RECETA 59,Liquido,12.0,36.0,3.0,468,5616,80546816,BAND.SRPBOT.100G.NO IMPRE,FB,AHORRAMAS
V,192825,83850 AHO Lc multifrut 12x100g,RECETA 59,Liquido,12.0,36.0,3.0,468,5616,81246695,BOTELLA 100G.ES/PT/IT/UK/,FD,AHORRAMAS
V,192825,83850 AHO Lc multifrut 12x100g,RECETA 59,Liquido,12.0,36.0,3.0,468,5616,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,AHORRAMAS
V,192825,83850 AHO Lc multifrut 12x100g,RECETA 59,Liquido,12.0,36.0,3.0,468,5616,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,AHORRAMAS
V,192825,83850 AHO Lc multifrut 12x100g,RECETA 59,Liquido,12.0,36.0,3.0,468,5616,90029310,ADVANTRA 9256HT- 25KG,EC,AHORRAMAS
V,192825,83850 AHO Lc multifrut 12x100g,RECETA 59,Liquido,12.0,36.0,3.0,468,5616,90045442,INTERCALADOR CTN.BOT.100X,FN,AHORRAMAS
V,192825,83850 AHO Lc multifrut 12x100g,RECETA 59,Liquido,12.0,36.0,3.0,468,5616,90047147,TAPA BOTELLA 100 G. NEUTA SIN,FH,AHORRAMAS
V,192825,83850 AHO Lc multifrut 12x100g,RECETA 59,Liquido,12.0,36.0,3.0,468,5616,90113769,PK12X100 ES AHOR YAB LCASPAN,FA,AHORRAMAS
V,192825,83850 AHO Lc multifrut 12x100g,RECETA 59,Liquido,12.0,36.0,3.0,468,5616,90113777,MCH100 ES AHOR YAB LCAS ANA/CO,FS,AHORRAMAS
V,192825,83850 AHO Lc multifrut 12x100g,RECETA 59,Liquido,12.0,36.0,3.0,468,5616,90113779,MCH100 ES AHOR LCAS FRA/BAN,FS,AHORRAMAS
V,192826,84994 AHO Ylq fres-plat 6x100g,RECETA 41,Liquido,6.0,36.0,6.0,936,5616,2936364,FILM MACROPERF AUTO N/1 5 LITE,EF,AHORRAMAS
V,192826,84994 AHO Ylq fres-plat 6x100g,RECETA 41,Liquido,6.0,36.0,6.0,936,5616,8194756,PALETA CHEP 80X120 PORTUGAL,EL,AHORRAMAS
V,192826,84994 AHO Ylq fres-plat 6x100g,RECETA 41,Liquido,6.0,36.0,6.0,936,5616,80546816,BAND.SRPBOT.100G.NO IMPRE,FB,AHORRAMAS
V,192826,84994 AHO Ylq fres-plat 6x100g,RECETA 41,Liquido,6.0,36.0,6.0,936,5616,81246695,BOTELLA 100G.ES/PT/IT/UK/,FD,AHORRAMAS
V,192826,84994 AHO Ylq fres-plat 6x100g,RECETA 41,Liquido,6.0,36.0,6.0,936,5616,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,AHORRAMAS
V,192826,84994 AHO Ylq fres-plat 6x100g,RECETA 41,Liquido,6.0,36.0,6.0,936,5616,90005669,ETQ.BLC 148x210 RLX2000 - 2629,FO,AHORRAMAS
V,192826,84994 AHO Ylq fres-plat 6x100g,RECETA 41,Liquido,6.0,36.0,6.0,936,5616,90029310,ADVANTRA 9256HT- 25KG,EC,AHORRAMAS
V,192826,84994 AHO Ylq fres-plat 6x100g,RECETA 41,Liquido,6.0,36.0,6.0,936,5616,90045442,INTERCALADOR CTN.BOT.100X,FN,AHORRAMAS
V,192826,84994 AHO Ylq fres-plat 6x100g,RECETA 41,Liquido,6.0,36.0,6.0,936,5616,90047147,TAPA BOTELLA 100 G. NEUTA SIN,FH,AHORRAMAS
V,192826,84994 AHO Ylq fres-plat 6x100g,RECETA 41,Liquido,6.0,36.0,6.0,936,5616,90099335,PK6X100 ES AHOR YAB FRAI-BAN,FA,AHORRAMAS
V,192826,84994 AHO Ylq fres-plat 6x100g,RECETA 41,Liquido,6.0,36.0,6.0,936,5616,90101058,MCH100 ES AHOR YAB FRAI-BAN,FS,AHORRAMAS
V,192827,82812 AHO Lc natural 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,936,5616,2936364,FILM MACROPERF AUTO N/1 5 LITE,EF,AHORRAMAS
V,192827,82812 AHO Lc natural 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,936,5616,8194756,PALETA CHEP 80X120 PORTUGAL,EL,AHORRAMAS
V,192827,82812 AHO Lc natural 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,936,5616,80546816,BAND.SRPBOT.100G.NO IMPRE,FB,AHORRAMAS
V,192827,82812 AHO Lc natural 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,936,5616,81246695,BOTELLA 100G.ES/PT/IT/UK/,FD,AHORRAMAS
V,192827,82812 AHO Lc natural 6x100g,RECETA 39,Liquido,6.0,36.0,6.0,936,5616,81846696,RIBBON ETIQ.MARKE RIC450150E02,FO,AHORRAMAS
